0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001B000000000000, 0009000000000000, 0017000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001B000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001B000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001D000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001B000000000000, 0009000000000000, 0017000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001D000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001B000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001B000000000000, 0009000000000000, 0017000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001B000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001B000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001B000000000000, 0009000000000000, 0018000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001D000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001B000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001E000000000000, 0009000000000000, 0017000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0002000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 0004000000000000, 0003000000000000, 0003000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0000000000000000, 001C000000000000, 0009000000000000, 0018000000000000
0400000000000000, 0400000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0004000000000000, 0000000000000000, 0000000000000000
