0000000000000000, 0015000000000000, 0004000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0003000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00B6000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 00DF000000000000, 00E1000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0008000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0008000000000000, 0000000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0000000000000000, 009F000000000000, 003C000000000000, 0026000000000000, 001F000000000000, 0000000000000000, 0222000000000000, 0028000000000000, 0024000000000000
0000000000000000, 0015000000000000, 0004000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0003000000000000
0400000000000000, 0000000000000000, 0000000000000000, 008A000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00B3000000000000, 0065000000000000
0000000000000000, 00B1000000000000, 0037000000000000, 002C000000000000, 0023000000000000, 0000000000000000, 0222000000000000, 0026000000000000, 0021000000000000
0400000000000000, 0000000000000000, 0000000000000000, 003F000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 004D000000000000, 0032000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0000000000000000, 008E000000000000, 0027000000000000, 0022000000000000, 001C000000000000, 0000000000000000, 0222000000000000, 001D000000000000, 0017000000000000
0000000000000000, 0078000000000000, 0061000000000000, 002F000000000000, 0018000000000000, 0000000000000000, 0155000000000000, 0031000000000000, 003A000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0015000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 0019000000000000, 000D000000000000
0000000000000000, 00A7000000000000, 002C000000000000, 0021000000000000, 0021000000000000, 0000000000000000, 0155000000000000, 0022000000000000, 001A000000000000
0000000000000000, 00B5000000000000, 0051000000000000, 0036000000000000, 0023000000000000, 0000000000000000, 0222000000000000, 002F000000000000, 0031000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00E3000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 011C000000000000, 00D4000000000000
0000000000000000, 0091000000000000, 0048000000000000, 0026000000000000, 001D000000000000, 0000000000000000, 0155000000000000, 002C000000000000, 002B000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 0002000000000000, 0000000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0030000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 0038000000000000, 0037000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00AA000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 00D1000000000000, 017E000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0084000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 00A7000000000000, 00CD000000000000
0400000000000000, 0000000000000000, 0000000000000000, 008F000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00AD000000000000, 011B000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0400000000000000, 0000000000000000, 0001000000000000, 00C7000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00F3000000000000, 0126000000000000
0000000000000000, 00AA000000000000, 002D000000000000, 0028000000000000, 0021000000000000, 0000000000000000, 0155000000000000, 0022000000000000, 001B000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0000000000000000, 00AA000000000000, 0054000000000000, 0035000000000000, 0021000000000000, 0000000000000000, 0222000000000000, 002E000000000000, 0032000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00A0000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 00BC000000000000, 000D000000000000
0400000000000000, 0000000000000000, 0000000000000000, 006A000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 0085000000000000, 0096000000000000
0000000000000000, 010A000000000000, 004B000000000000, 0040000000000000, 0034000000000000, 0000000000000000, 0155000000000000, 0037000000000000, 002D000000000000
0400000000000000, 0000000000000000, 0000000000000000, 004E000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 0064000000000000, 0068000000000000
0000000000000000, 0080000000000000, 0091000000000000, 0041000000000000, 0019000000000000, 0000000000000000, 02AB000000000000, 0043000000000000, 0057000000000000
0000000000000000, 0015000000000000, 0020000000000000, 0013000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0015000000000000, 0013000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0003000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0003000000000000, 0000000000000000
0000000000000000, 009C000000000000, 0040000000000000, 0021000000000000, 001F000000000000, 0000000000000000, 0222000000000000, 0025000000000000, 0026000000000000
0000000000000000, 0015000000000000, 0004000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0003000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00A2000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00C6000000000000, 013C000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0091000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00B1000000000000, 00F8000000000000
0000000000000000, 007C000000000000, 003A000000000000, 0022000000000000, 0018000000000000, 0000000000000000, 0155000000000000, 0023000000000000, 0023000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0058000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 006F000000000000, 0089000000000000
0000000000000000, 00DF000000000000, 0099000000000000, 0055000000000000, 002C000000000000, 0000000000000000, 0222000000000000, 004A000000000000, 005B000000000000
0000000000000000, 0067000000000000, 0020000000000000, 0016000000000000, 0014000000000000, 0000000000000000, 0222000000000000, 0017000000000000, 0013000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0084000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00A6000000000000, 00C0000000000000
0000000000000000, 0015000000000000, 0004000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0003000000000000
0000000000000000, 006A000000000000, 0079000000000000, 0036000000000000, 0015000000000000, 0000000000000000, 0222000000000000, 0038000000000000, 0048000000000000
0000000000000000, 0087000000000000, 005A000000000000, 002E000000000000, 001A000000000000, 0000000000000000, 0155000000000000, 0030000000000000, 0036000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00B3000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 00DC000000000000, 0158000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0000000000000000, 008E000000000000, 0027000000000000, 001D000000000000, 001C000000000000, 0000000000000000, 0222000000000000, 001E000000000000, 0017000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0400000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0379000000000000, 0000000000000000
0000000000000000, 0098000000000000, 0062000000000000, 0033000000000000, 001E000000000000, 0000000000000000, 0155000000000000, 0035000000000000, 003B000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0008000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0008000000000000, 0000000000000000
0000000000000000, 00FF000000000000, 008C000000000000, 004C000000000000, 0032000000000000, 0000000000000000, 0155000000000000, 004F000000000000, 0054000000000000
0000000000000000, 0071000000000000, 0022000000000000, 0018000000000000, 0016000000000000, 0000000000000000, 0155000000000000, 0019000000000000, 0014000000000000
0000000000000000, 00B5000000000000, 004F000000000000, 002F000000000000, 0023000000000000, 0000000000000000, 0222000000000000, 0031000000000000, 002F000000000000
0400000000000000, 0000000000000000, 0000000000000000, 005D000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 006A000000000000, 005B000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00BC000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00E7000000000000, 014B000000000000
0000000000000000, 00BF000000000000, 0041000000000000, 0032000000000000, 0026000000000000, 0000000000000000, 02AB000000000000, 002B000000000000, 0027000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0094000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 00AE000000000000, 00BE000000000000
0000000000000000, 0095000000000000, 0048000000000000, 0029000000000000, 001D000000000000, 0000000000000000, 02AB000000000000, 002B000000000000, 002B000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0095000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00BE000000000000, 00ED000000000000
0400000000000000, 0000000000000000, 0000000000000000, 001B000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 001C000000000000, 002C000000000000
0000000000000000, 00B1000000000000, 002E000000000000, 0023000000000000, 0023000000000000, 0000000000000000, 0222000000000000, 0024000000000000, 001C000000000000
0000000000000000, 0067000000000000, 003F000000000000, 001B000000000000, 0014000000000000, 0000000000000000, 0155000000000000, 001E000000000000, 0026000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0083000000000000, 003E000000000000, 001E000000000000, 001A000000000000, 0000000000000000, 0155000000000000, 0021000000000000, 0025000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00A0000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 00C3000000000000, 0138000000000000
0000000000000000, 008E000000000000, 0032000000000000, 0034000000000000, 001C000000000000, 0000000000000000, 0155000000000000, 0037000000000000, 0040000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00B0000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00D6000000000000, 0142000000000000
0000000000000000, 0015000000000000, 0020000000000000, 0013000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0015000000000000, 0013000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0014000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0015000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0002000000000000, 0004000000000000, 0000000000000000, 0155000000000000, 0003000000000000, 0000000000000000
0000000000000000, 011F000000000000, 0093000000000000, 005C000000000000, 0038000000000000, 0000000000000000, 0155000000000000, 0050000000000000, 0058000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0000000000000000, 0071000000000000, 003E000000000000, 0022000000000000, 0016000000000000, 0000000000000000, 0155000000000000, 0023000000000000, 0025000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0000000000000000, 00A7000000000000, 007B000000000000, 0043000000000000, 0021000000000000, 0000000000000000, 0155000000000000, 003A000000000000, 0049000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 0002000000000000, 0000000000000000
0000000000000000, 008E000000000000, 004F000000000000, 0048000000000000, 001C000000000000, 0000000000000000, 0155000000000000, 0051000000000000, 0058000000000000
0000000000000000, 0015000000000000, 0004000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0003000000000000
0000000000000000, 00AE000000000000, 002E000000000000, 0022000000000000, 0022000000000000, 0000000000000000, 0222000000000000, 0024000000000000, 001B000000000000
0000000000000000, 00CA000000000000, 0034000000000000, 0034000000000000, 0028000000000000, 0000000000000000, 0155000000000000, 0036000000000000, 0034000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0000000000000000, 0000000000000000, 01FD000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 0290000000000000, 00CF000000000000
0000000000000000, 00AE000000000000, 007C000000000000, 0044000000000000, 0022000000000000, 0000000000000000, 0155000000000000, 003B000000000000, 004A000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0062000000000000, 0000000000000000, 0400000000000000, 0155000000000000, 007E000000000000, 0027000000000000
0000000000000000, 008E000000000000, 0027000000000000, 001D000000000000, 001C000000000000, 0000000000000000, 0155000000000000, 001E000000000000, 0017000000000000
0400000000000000, 0000000000000000, 0000000000000000, 007F000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00A3000000000000, 00AE000000000000
0000000000000000, 00A7000000000000, 005A000000000000, 0037000000000000, 0021000000000000, 0000000000000000, 0222000000000000, 0030000000000000, 0036000000000000
0000000000000000, 009F000000000000, 004C000000000000, 002C000000000000, 001F000000000000, 0000000000000000, 0155000000000000, 002E000000000000, 002E000000000000
0000000000000000, 0095000000000000, 0029000000000000, 001E000000000000, 001D000000000000, 0000000000000000, 0222000000000000, 001F000000000000, 0018000000000000
0000000000000000, 00AA000000000000, 007D000000000000, 0044000000000000, 0021000000000000, 0000000000000000, 0222000000000000, 003B000000000000, 004B000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 0002000000000000, 0000000000000000
0000000000000000, 00B5000000000000, 0037000000000000, 0026000000000000, 0023000000000000, 0000000000000000, 0222000000000000, 0028000000000000, 0021000000000000
0000000000000000, 009F000000000000, 002B000000000000, 0020000000000000, 001F000000000000, 0000000000000000, 0222000000000000, 0021000000000000, 001A000000000000
0000000000000000, 006E000000000000, 0070000000000000, 0033000000000000, 0016000000000000, 0000000000000000, 0222000000000000, 0035000000000000, 0043000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00C4000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 00E0000000000000, 00F5000000000000
0000000000000000, 0087000000000000, 0056000000000000, 002C000000000000, 001A000000000000, 0000000000000000, 0155000000000000, 002E000000000000, 0033000000000000
0000000000000000, 0015000000000000, 0004000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0003000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0160000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 01C4000000000000, 01E9000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0011000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 000F000000000000, 0000000000000000
0400000000000000, 0000000000000000, 0001000000000000, 00B3000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00DC000000000000, 011B000000000000
0000000000000000, 00A7000000000000, 004C000000000000, 0032000000000000, 0021000000000000, 0000000000000000, 0222000000000000, 002C000000000000, 002E000000000000
0000000000000000, 0015000000000000, 0004000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0003000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0400000000000000, 0000000000000000, 0004000000000000, 0001000000000000, 0000000000000000, 0000000000000000, 01DE000000000000, 0002000000000000, 0003000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00A4000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00CE000000000000, 00C5000000000000
0000000000000000, 0051000000000000, 0010000000000000, 000E000000000000, 0010000000000000, 0000000000000000, 0155000000000000, 000F000000000000, 000A000000000000
0000000000000000, 00A7000000000000, 005A000000000000, 0031000000000000, 0021000000000000, 0000000000000000, 0155000000000000, 0033000000000000, 0036000000000000
0000000000000000, 008A000000000000, 0027000000000000, 001C000000000000, 001B000000000000, 0000000000000000, 0222000000000000, 001D000000000000, 0017000000000000
0000000000000000, 00AA000000000000, 0035000000000000, 002B000000000000, 0021000000000000, 0000000000000000, 0155000000000000, 0025000000000000, 0020000000000000
0400000000000000, 0000000000000000, 0000000000000000, 00CA000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 00F4000000000000, 00C9000000000000
0000000000000000, 0083000000000000, 0048000000000000, 0020000000000000, 001A000000000000, 0000000000000000, 0155000000000000, 0024000000000000, 002B000000000000
0000000000000000, 0087000000000000, 002B000000000000, 001D000000000000, 001A000000000000, 0000000000000000, 0155000000000000, 001E000000000000, 001A000000000000
0000000000000000, 0071000000000000, 002A000000000000, 001B000000000000, 0016000000000000, 0000000000000000, 0222000000000000, 001C000000000000, 0019000000000000
0000000000000000, 0087000000000000, 0047000000000000, 0027000000000000, 001A000000000000, 0000000000000000, 0222000000000000, 0029000000000000, 002A000000000000
0000000000000000, 00EA000000000000, 0088000000000000, 0049000000000000, 002E000000000000, 0000000000000000, 0155000000000000, 004C000000000000, 0051000000000000
0000000000000000, 009C000000000000, 0094000000000000, 004A000000000000, 001F000000000000, 0000000000000000, 02AB000000000000, 0040000000000000, 0058000000000000
0000000000000000, 00AE000000000000, 002E000000000000, 0028000000000000, 0022000000000000, 0000000000000000, 0222000000000000, 0023000000000000, 001B000000000000
0000000000000000, 0075000000000000, 0031000000000000, 001E000000000000, 0017000000000000, 0000000000000000, 0155000000000000, 001F000000000000, 001D000000000000
0000000000000000, 0087000000000000, 005A000000000000, 002E000000000000, 001A000000000000, 0000000000000000, 0222000000000000, 0030000000000000, 0036000000000000
0400000000000000, 0000000000000000, 0000000000000000, 009C000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 00BD000000000000, 0138000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0000000000000000, 0067000000000000, 0040000000000000, 0021000000000000, 0014000000000000, 0000000000000000, 0155000000000000, 0023000000000000, 0026000000000000
0000000000000000, 0083000000000000, 0025000000000000, 001B000000000000, 001A000000000000, 0000000000000000, 0222000000000000, 001C000000000000, 0016000000000000
0000000000000000, 009F000000000000, 0058000000000000, 003A000000000000, 001F000000000000, 0000000000000000, 0155000000000000, 0041000000000000, 0046000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0022000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 0029000000000000, 0010000000000000
0000000000000000, 0095000000000000, 0064000000000000, 0033000000000000, 001D000000000000, 0000000000000000, 0155000000000000, 0035000000000000, 003C000000000000
0000000000000000, 0071000000000000, 002A000000000000, 001B000000000000, 0016000000000000, 0000000000000000, 0222000000000000, 001C000000000000, 0019000000000000
0000000000000000, 007C000000000000, 0024000000000000, 001A000000000000, 0018000000000000, 0000000000000000, 02AB000000000000, 001B000000000000, 0015000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0008000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0008000000000000, 0000000000000000
0000000000000000, 009F000000000000, 0058000000000000, 0035000000000000, 001F000000000000, 0000000000000000, 0222000000000000, 002E000000000000, 0035000000000000
0000000000000000, 0091000000000000, 0077000000000000, 0039000000000000, 001D000000000000, 0000000000000000, 0222000000000000, 003C000000000000, 0047000000000000
0000000000000000, 006E000000000000, 002C000000000000, 001B000000000000, 0016000000000000, 0000000000000000, 0155000000000000, 001C000000000000, 001A000000000000
0000000000000000, 0080000000000000, 0073000000000000, 0036000000000000, 0019000000000000, 0000000000000000, 0155000000000000, 0038000000000000, 0045000000000000
0000000000000000, 00A7000000000000, 004E000000000000, 002D000000000000, 0021000000000000, 0000000000000000, 0155000000000000, 002F000000000000, 002F000000000000
0400000000000000, 0000000000000000, 0000000000000000, 000D000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 0010000000000000, 000C000000000000
0000000000000000, 0075000000000000, 0022000000000000, 0018000000000000, 0017000000000000, 0000000000000000, 0155000000000000, 0019000000000000, 0015000000000000
0400000000000000, 0000000000000000, 0000000000000000, 002C000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 0038000000000000, 0034000000000000
0000000000000000, 0015000000000000, 0004000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0003000000000000
0000000000000000, 0015000000000000, 0004000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0003000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0037000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 0045000000000000, 0017000000000000
0000000000000000, 007C000000000000, 002C000000000000, 0019000000000000, 0018000000000000, 0000000000000000, 0155000000000000, 001C000000000000, 001A000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0063000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 007E000000000000, 009F000000000000
0000000000000000, 0015000000000000, 0004000000000000, 0006000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0007000000000000, 0003000000000000
0400000000000000, 0000000000000000, 0000000000000000, 002D000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 0037000000000000, 001B000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0000000000000000, 0000000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0024000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 002D000000000000, 001B000000000000
0000000000000000, 007C000000000000, 003A000000000000, 0022000000000000, 0018000000000000, 0000000000000000, 0222000000000000, 0023000000000000, 0023000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0000000000000000
0000000000000000, 0015000000000000, 0000000000000000, 0008000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0008000000000000, 0000000000000000
0000000000000000, 008E000000000000, 0049000000000000, 0029000000000000, 001C000000000000, 0000000000000000, 0155000000000000, 002A000000000000, 002C000000000000
0000000000000000, 006E000000000000, 0059000000000000, 002B000000000000, 0016000000000000, 0000000000000000, 0155000000000000, 002D000000000000, 0035000000000000
0000000000000000, 0015000000000000, 0004000000000000, 000C000000000000, 0016000000000000, 0400000000000000, 0155000000000000, 000C000000000000, 0003000000000000
0000000000000000, 0015000000000000, 0004000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0003000000000000
0000000000000000, 0015000000000000, 0004000000000000, 0004000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0004000000000000, 0003000000000000
0000000000000000, 0015000000000000, 0020000000000000, 0013000000000000, 0004000000000000, 0400000000000000, 0155000000000000, 0015000000000000, 0013000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0079000000000000, 0000000000000000, 0000000000000000, 0155000000000000, 0094000000000000, 00B9000000000000
0000000000000000, 009F000000000000, 0048000000000000, 002A000000000000, 001F000000000000, 0000000000000000, 0222000000000000, 002C000000000000, 002B000000000000
0400000000000000, 0000000000000000, 0000000000000000, 0051000000000000, 0000000000000000, 0000000000000000, 0222000000000000, 0062000000000000, 0029000000000000
0000000000000000, 0000000000000000, 0000000000000000, 0008000000000000, 0000000000000000, 0400000000000000, 0222000000000000, 0007000000000000, 0000000000000000
